"","Team","Plot_ID","TEMP2MMIN","TEMP2MMAX","PRECIP","SRAVG","Date","Irrigation_mm","NDVI_pred","etc_mm_pred","Planting_date","sm","FC","PWP","DOY"
"57",15,2502,19.63,29.49,0,290.16,2024-07-03,0,0.611931127280049,5.33069849014282,129,47.3969039916992,31.5273048464757,14.5347859780962,185
"58",15,2502,15.84,29.9,4.57,257.68,2024-07-04,0,0.630357150658669,6.3435754776001,129,48.7266044616699,31.5273048464757,14.5347859780962,186
"59",15,2502,13.35,27.47,0,326.57,2024-07-05,0,0.64724100890927,3.81522583961487,129,42.1151428222656,31.5273048464757,14.5347859780962,187
"60",15,2502,11.99,25.84,4.57,201.94,2024-07-06,0,0.662497245953435,5.58526802062988,129,39.6562576293945,31.5273048464757,14.5347859780962,188
"61",15,2502,14.16,32.6,4.83,282.69,2024-07-07,0,0.67609183796219,2.28784251213074,129,48.087085723877,31.5273048464757,14.5347859780962,189
"62",15,2502,14.48,22.86,2.29,127.19,2024-07-08,0,0.688123883786084,6.60260725021362,129,45.9268951416016,31.5273048464757,14.5347859780962,190
"63",15,2502,13.01,28.07,0,338.43,2024-07-09,0,0.698721013056572,7.36423444747925,129,38.1265678405762,31.5273048464757,14.5347859780962,191
"64",15,2502,11.85,31.78,0,338.76,2024-07-10,25.4,0.70800514249403,7.11261987686157,129,36.3969459533691,31.5273048464757,14.5347859780962,192
"65",15,2502,16.39,33.95,0,332.33,2024-07-11,0,0.716091124976181,7.36600112915039,129,39.2456092834473,31.5273048464757,14.5347859780962,193
"66",15,2502,14.23,33.74,0,329.66,2024-07-12,0,0.723086150882181,7.87610721588135,129,38.5176086425781,31.5273048464757,14.5347859780962,194
"67",15,2502,17.61,36.93,0,322.99,2024-07-13,0,0.729095549788419,8.12844753265381,129,36.2370567321777,31.5273048464757,14.5347859780962,195
"68",15,2502,16.66,38.56,0,328.63,2024-07-14,0,0.734240124547679,7.62050819396973,129,33.6838035583496,31.5273048464757,14.5347859780962,196
"69",15,2502,18.42,37.14,0,316.99,2024-07-15,0,0.738638357648462,8.63016986846924,129,33.6025695800781,31.5273048464757,14.5347859780962,197
"70",15,2502,19.5,38.56,0,317.94,2024-07-16,0,0.742401572678957,6.34750843048096,129,32.4276733398438,31.5273048464757,14.5347859780962,198
"71",15,2502,19.37,33.21,0,251.27,2024-07-17,25.4,0.745635102533707,5.58962917327881,129,38.0356979370117,31.5273048464757,14.5347859780962,199
"72",15,2502,16.79,29.77,1.02,262.41,2024-07-18,0,0.748439363503287,6.85800743103027,129,45.4466133117676,31.5273048464757,14.5347859780962,200
"73",15,2502,16.25,31.65,0,318.71,2024-07-19,0,0.750910793721885,5.07964658737183,129,40.3167152404785,31.5273048464757,14.5347859780962,201
"74",15,2502,16.06,32.8,41.91,228.87,2024-07-20,0,0.753130823950638,4.57107448577881,129,51.0235557556152,31.5273048464757,14.5347859780962,202
"75",15,2502,16.32,27.73,0,199.89,2024-07-21,0,0.755131585479889,5.08299779891968,129,48.1458168029785,31.5273048464757,14.5347859780962,203
"76",15,2502,14.89,27.46,0,239.08,2024-07-22,0,0.756932551085713,5.58928823471069,129,45.2771453857422,31.5273048464757,14.5347859780962,204
"77",15,2502,14.76,27.73,1.27,263.91,2024-07-23,0,0.758552569920582,6.34585571289062,129,45.3571128845215,31.5273048464757,14.5347859780962,205
"78",15,2502,14.76,30.17,0,276.83,2024-07-24,0,0.760009943142451,6.85837936401367,129,47.987663269043,31.5273048464757,14.5347859780962,206
"79",15,2502,16.25,33.54,0,289.32,2024-07-25,0,0.761322494010294,6.85947227478027,129,42.7058029174805,31.5273048464757,14.5347859780962,207
"80",15,2502,15.37,33.41,0,287.27,2024-07-26,0,0.762507631984016,7.10428047180176,129,39.351619720459,31.5273048464757,14.5347859780962,208
"81",15,2502,17.47,33.34,0,302.66,2024-07-27,0,0.763582410479556,6.60348606109619,129,37.7936401367188,31.5273048464757,14.5347859780962,209
"82",15,2502,20.31,33.21,0,286.89,2024-07-28,0,0.764563578016849,6.8614616394043,129,35.9059524536133,31.5273048464757,14.5347859780962,210
"83",15,2502,16.93,35.03,0,306.44,2024-07-29,0,0.765467622564552,7.35994338989258,129,35.1140403747559,31.5273048464757,14.5347859780962,211
"84",15,2502,18.63,35.03,0,302.68,2024-07-30,25.4,0.766310808935737,7.62063074111938,129,37.6523971557617,31.5273048464757,14.5347859780962,212
"85",15,2502,18.36,40.05,0,312.2,2024-07-31,0,0.767109209126398,7.11145639419556,129,42.4060516357422,31.5273048464757,14.5347859780962,213
"86",15,2502,17.47,36.73,0,299.05,2024-08-01,0,0.767875633870041,6.86198902130127,129,39.4654159545898,31.5273048464757,14.5347859780962,214
"87",15,2502,15.3,35.51,0,292.76,2024-08-02,0,0.768610429207743,7.10924291610718,129,37.687873840332,31.5273048464757,14.5347859780962,215
"88",15,2502,17.2,35.44,0,295.02,2024-08-03,0,0.769310853820753,6.60247611999512,129,36.6444511413574,31.5273048464757,14.5347859780962,216
"89",15,2502,21.39,34.08,0,261.84,2024-08-04,0,0.769974182385784,7.3648157119751,129,33.8171730041504,31.5273048464757,14.5347859780962,217
"90",15,2502,15.44,36.66,0,305.43,2024-08-05,0,0.770597702515434,7.114342212677,129,34.908576965332,31.5273048464757,14.5347859780962,218
"91",15,2502,21.26,39.38,0,286.76,2024-08-06,0,0.771178711429964,3.30164670944214,129,33.1230316162109,31.5273048464757,14.5347859780962,219
"92",15,2502,16.52,29.02,0,150.91,2024-08-07,25.4,0.771714512361195,5.84303855895996,129,36.2559394836426,31.5273048464757,14.5347859780962,220
"93",15,2502,17.07,33.2,3.05,283.07,2024-08-08,0,0.772202410689256,3.5647029876709,129,46.3844108581543,31.5273048464757,14.5347859780962,221
"94",15,2502,16.18,23.34,1.52,177.22,2024-08-09,0,0.772639709813088,0.764608979225159,129,47.4981002807617,31.5273048464757,14.5347859780962,222
"95",15,2502,12.33,16.39,1.52,29.92,2024-08-10,0,0.773023706755585,1.77880656719208,129,46.4028778076172,31.5273048464757,14.5347859780962,223
"96",15,2502,12.26,18.34,0,90.6,2024-08-11,0,0.773351687504214,2.53857135772705,129,44.9022750854492,31.5273048464757,14.5347859780962,224
"97",15,2502,14.14,24.63,5.08,142.41,2024-08-12,0,0.773620922088107,2.54000306129456,129,49.8945388793945,31.5273048464757,14.5347859780962,225
"98",15,2502,13.68,24.76,4.32,148.17,2024-08-13,25.4,0.77382865939261,4.31560754776001,129,51.9766273498535,31.5273048464757,14.5347859780962,226
"99",15,2502,18.54,29.49,0.76,204.87,2024-08-14,0,0.773972121712315,5.0756254196167,129,49.0164451599121,31.5273048464757,14.5347859780962,227
"100",15,2502,17.88,32.88,0,225.79,2024-08-15,0,0.77404849904378,6.60864305496216,129,47.0016632080078,31.5273048464757,14.5347859780962,228
"101",15,2502,16.11,31.53,0,296.71,2024-08-16,0,0.774054943119364,6.09582471847534,129,41.8525009155273,31.5273048464757,14.5347859780962,229
"102",15,2502,16.52,31.39,2.03,260.53,2024-08-17,0,0.773988561183695,6.60361766815186,129,39.50439453125,31.5273048464757,14.5347859780962,230
"103",15,2502,13.82,35.17,0,284.12,2024-08-18,0,0.773846409514902,5.59155607223511,129,38.0333442687988,31.5273048464757,14.5347859780962,231
"104",15,2502,20.31,31.79,0,252.98,2024-08-19,0,0.773625486693066,5.07905435562134,129,35.273021697998,31.5273048464757,14.5347859780962,232
"105",15,2502,17.2,29.83,0,233.61,2024-08-20,25.4,0.773322726619043,5.83945322036743,129,37.8106498718262,31.5273048464757,14.5347859780962,233
"106",15,2502,17.2,31.8,0,260.64,2024-08-21,0,0.772923385243084,4.31839179992676,129,46.8856468200684,31.5273048464757,14.5347859780962,234
"107",15,2502,18.56,31.06,0,189.31,2024-08-22,0,0.772366065920136,5.33441209793091,129,43.2307777404785,31.5273048464757,14.5347859780962,235
"108",15,2502,19.24,32.8,3.3,244.74,2024-08-23,0,0.771577113182962,3.30106592178345,129,45.7809371948242,31.5273048464757,14.5347859780962,236
"109",15,2502,18.15,28.41,3.05,153.24,2024-08-24,0,0.77048175805711,6.09428834915161,129,45.1245307922363,31.5273048464757,14.5347859780962,237
"110",15,2502,19.09,37.61,0,264.74,2024-08-25,0,0.769003521000381,6.85914182662964,129,39.9238014221191,31.5273048464757,14.5347859780962,238
"111",15,2502,19.1,38.56,0,271.27,2024-08-26,0,0.767064611916826,5.84191226959229,129,37.8720703125,31.5273048464757,14.5347859780962,239
"112",15,2502,19.1,35.64,4.57,247.76,2024-08-27,25.4,0.764588556137653,5.58921146392822,129,40.5959815979004,31.5273048464757,14.5347859780962,240
"113",15,2502,16.66,30.24,1.52,256.72,2024-08-28,0,0.761495838569439,6.10286378860474,129,44.8573455810547,31.5273048464757,14.5347859780962,241
"114",15,2502,16.25,34.42,0,259.01,2024-08-29,0,0.75770169768539,2.54175519943237,129,41.0229034423828,31.5273048464757,14.5347859780962,242
"115",15,2502,15.91,27,0,104.08,2024-08-30,0,0.753114973601917,5.08176374435425,129,39.6221504211426,31.5273048464757,14.5347859780962,243
"116",15,2502,11.58,28.34,0,265.07,2024-08-31,0,0.747636895020089,6.09508991241455,129,38.804500579834,31.5273048464757,14.5347859780962,244
"117",15,2502,10.17,31.38,0,270.79,2024-09-01,0,0.741178503322624,5.83854866027832,129,37.2140235900879,31.5273048464757,14.5347859780962,245
"118",15,2502,9.22,30.17,0,269.18,2024-09-02,0,0.733718216527553,5.3352952003479,129,35.6031951904297,31.5273048464757,14.5347859780962,246
"119",15,2502,14.3,28.88,0,264.12,2024-09-03,25.4,0.725250763901735,5.58265018463135,129,39.4097557067871,31.5273048464757,14.5347859780962,247
"120",15,2502,13.01,30.85,0,265.37,2024-09-04,0,0.715770552586641,5.58910369873047,129,45.7644081115723,31.5273048464757,14.5347859780962,248
"121",15,2502,13.82,32.41,0,263.9,2024-09-05,0,0.705273187373129,2.28934383392334,129,44.839958190918,31.5273048464757,14.5347859780962,249
"122",15,2502,12.06,25.17,0,109.98,2024-09-06,0,0.693757057951293,4.57650899887085,129,41.2406730651855,31.5273048464757,14.5347859780962,250
"123",15,2502,7.99,29.76,0,254.29,2024-09-07,0,0.681243091270932,4.57406997680664,129,39.5143661499023,31.5273048464757,14.5347859780962,251
"124",15,2502,11.99,28.82,0,248.45,2024-09-08,0,0.667833891779851,4.82087802886963,129,38.7250099182129,31.5273048464757,14.5347859780962,252
"125",15,2502,10.15,32.27,0,241.2,2024-09-09,0,0.653666294028347,5.07601737976074,129,36.9401779174805,31.5273048464757,14.5347859780962,253
"126",15,2502,12.46,35.1,0,247.07,2024-09-10,0,0.638894578922188,4.57131576538086,129,38.4421081542969,31.5273048464757,14.5347859780962,254
"127",15,2502,11.51,33.75,0,222.99,2024-09-11,0,0.623689899445454,4.5735878944397,129,43.242790222168,31.5273048464757,14.5347859780962,255
"128",15,2502,13.35,32.34,0,242.4,2024-09-12,0,0.608238614134113,4.06425762176514,129,38.6254959106445,31.5273048464757,14.5347859780962,256
"129",15,2502,16.11,31.12,0,235.14,2024-09-13,0,0.592739666058802,3.81033825874329,129,35.7151947021484,31.5273048464757,14.5347859780962,257
"130",15,2502,16.93,31.94,0,237.03,2024-09-14,0,0.577387734443268,3.04891157150269,129,35.5371513366699,31.5273048464757,14.5347859780962,258
"131",15,2502,15.71,29.7,0,187.09,2024-09-15,0,0.56232803489879,3.55546426773071,129,35.0191612243652,31.5273048464757,14.5347859780962,259
"132",15,2502,16.73,34.76,0.76,218.13,2024-09-16,0,0.547692156291498,3.04672074317932,129,34.6630668640137,31.5273048464757,14.5347859780962,260
"133",15,2502,17.74,34.36,0.51,196.76,2024-09-17,0,0.533609303593692,3.12941980361938,129,34.3581771850586,31.5273048464757,14.5347859780962,261
"134",15,2502,17.2,33.09,5.59,223.48,2024-09-18,0,0.520204662080983,3.25552988052368,129,42.3851470947266,31.5273048464757,14.5347859780962,262
"135",15,2502,15.03,29.29,0,199.96,2024-09-19,0,0.507598164626451,3.83250904083252,129,40.8798904418945,31.5273048464757,14.5347859780962,263
"136",15,2502,10.76,30.99,0,241.84,2024-09-20,0,0.495903722563715,4.52356863021851,129,37.870548248291,31.5273048464757,14.5347859780962,264
"137",15,2502,10.91,32.89,0,228.59,2024-09-21,0,0.48519631710625,3.70224356651306,129,35.051643371582,31.5273048464757,14.5347859780962,265
"138",15,2502,15.71,23.61,0,151.32,2024-09-22,0,0.475414711130543,3.02600884437561,129,34.1013336181641,31.5273048464757,14.5347859780962,266
"139",15,2502,8.87,16.05,9.14,155.22,2024-09-23,0,0.466461094105986,2.66995239257812,129,42.0335807800293,31.5273048464757,14.5347859780962,267
"140",15,2502,4.21,24.36,0,231.39,2024-09-24,0,0.458235279085902,3.71670913696289,129,39.1214942932129,31.5273048464757,14.5347859780962,268
"141",15,2502,9.49,25.63,0,161.95,2024-09-25,0,0.4506358329065,4.29381799697876,129,33.7332611083984,31.5273048464757,14.5347859780962,269
"142",15,2502,7.47,30.78,0,226.94,2024-09-26,0,0.44356088458141,4.24710416793823,129,33.7976417541504,31.5273048464757,14.5347859780962,270
"143",15,2502,10.24,31.33,0,224.66,2024-09-27,0,0.436908695697435,3.71483683586121,129,34.2400970458984,31.5273048464757,14.5347859780962,271
"144",15,2502,9.61,32.05,0,216.49,2024-09-28,0,0.430578064601771,4.34392499923706,129,33.7265968322754,31.5273048464757,14.5347859780962,272
"145",15,2502,9.35,32.25,0,221.62,2024-09-29,0,0.424468624760528,4.31651973724365,129,33.5475044250488,31.5273048464757,14.5347859780962,273
"146",15,2502,8.62,32,0,220.41,2024-09-30,0,0.418481087735507,4.21624755859375,129,34.1385459899902,31.5273048464757,14.5347859780962,274
"147",15,2502,11.11,30.38,0,209.71,2024-10-01,0,0.41253389043482,3.42264223098755,129,34.9449691772461,31.5273048464757,14.5347859780962,275
"148",15,2502,3.54,21.1,0,210.59,2024-10-02,0,0.406612114079871,3.86794996261597,129,34.0760307312012,31.5273048464757,14.5347859780962,276
"149",15,2502,6.24,34.08,0,210.27,2024-10-03,0,0.400717359834833,4.2266731262207,129,34.205738067627,31.5273048464757,14.5347859780962,277
"150",15,2502,8.54,25.9,0,202.86,2024-10-04,0,0.394851198159642,3.05042266845703,129,33.8193778991699,31.5273048464757,14.5347859780962,278
"151",15,2502,3.54,24.9,0,203,2024-10-05,0,0.389015167259061,3.76841950416565,129,33.7964706420898,31.5273048464757,14.5347859780962,279
"152",15,2502,12.8,36.05,0,203.91,2024-10-06,0,0.383210771607319,3.51293087005615,129,34.3298225402832,31.5273048464757,14.5347859780962,280
"153",15,2502,2.99,23.34,0,194.89,2024-10-07,0,0.377439480550763,3.73047709465027,129,34.3077850341797,31.5273048464757,14.5347859780962,281
"154",15,2502,6.92,25.24,0,190.7,2024-10-08,0,0.371702726990984,2.89463686943054,129,34.1807022094727,31.5273048464757,14.5347859780962,282
"155",15,2502,5.43,28.01,0,187.74,2024-10-09,0,0.366001906150593,3.78273868560791,129,34.0905914306641,31.5273048464757,14.5347859780962,283
"156",15,2502,8.13,31.19,0,174.54,2024-10-10,0,0.36033837442271,3.77686214447021,129,34.1778106689453,31.5273048464757,14.5347859780962,284
"157",15,2502,8.54,31.73,0,183.69,2024-10-11,0,0.35471344830633,3.07088780403137,129,34.0854415893555,31.5273048464757,14.5347859780962,285
"158",15,2502,8.54,26.86,0,167.07,2024-10-12,0,0.349128403428116,3.05484819412231,129,34.1898765563965,31.5273048464757,14.5347859780962,286
"159",15,2502,5.02,26.86,0,172.41,2024-10-13,0,0.343584473651476,3.29836559295654,129,33.5185050964355,31.5273048464757,14.5347859780962,287
"160",15,2502,6.79,19.67,0,176.45,2024-10-14,0,0.338082850273558,2.77818179130554,129,34.471118927002,31.5273048464757,14.5347859780962,288
"161",15,2502,2.31,23.48,0,182.5,2024-10-15,0,0.332624681310262,2.46119618415833,129,34.470890045166,31.5273048464757,14.5347859780962,289
"162",27,204,7.6,28.07,1.02,283.19,2024-05-15,0,0.222910835528096,0.159008786082268,136,43.4350433349609,31.2419830530217,14.06747188948,136
"163",27,204,8.66,22.52,0,237.56,2024-05-16,0,0.225862730170985,0.30194279551506,136,43.7366104125977,31.2419830530217,14.06747188948,137
"164",27,204,3.93,26.1,0,335.65,2024-05-17,0,0.228336477669603,0.167999282479286,136,43.6205787658691,31.2419830530217,14.06747188948,138
"165",27,204,9.75,31.03,0,330.61,2024-05-18,0,0.230339819940281,0.210440680384636,136,44.6496276855469,31.2419830530217,14.06747188948,139
"166",27,204,12.92,25.15,6.1,331.39,2024-05-19,0,0.231900335714846,0.163949549198151,136,43.5783424377441,31.2419830530217,14.06747188948,140
"167",27,204,11.85,26.1,5.33,198.6,2024-05-20,0,0.233048284301333,0.323045969009399,136,43.7566871643066,31.2419830530217,14.06747188948,141
"168",27,204,12.67,21.3,0.25,193.06,2024-05-21,0,0.233816115474336,0.337001830339432,136,43.8005180358887,31.2419830530217,14.06747188948,142
"169",27,204,8.73,18.54,3.56,252.74,2024-05-22,0,0.234238022749596,0.257622241973877,136,43.4262313842773,31.2419830530217,14.06747188948,143
"170",27,204,5.15,22.65,0.25,343.71,2024-05-23,0,0.234349539808733,0.213925242424011,136,43.6593360900879,31.2419830530217,14.06747188948,144
"171",27,204,12.06,26.85,0.51,329.08,2024-05-24,0,0.234187179400748,0.166767418384552,136,43.7001075744629,31.2419830530217,14.06747188948,145
"172",27,204,8.53,22.72,0,350.66,2024-05-25,0,0.233788113912099,0.217595517635345,136,44.0430641174316,31.2419830530217,14.06747188948,146
"173",27,204,9.61,30.58,0,242.88,2024-05-26,0,0.233189896858484,0.307980954647064,136,43.6476249694824,31.2419830530217,14.06747188948,147
"174",27,204,8.93,26.24,0,296.78,2024-05-27,0,0.232430224721824,0.216207876801491,136,43.6425666809082,31.2419830530217,14.06747188948,148
"175",27,204,6.24,27.26,0,321.34,2024-05-28,0,0.231552877071462,0.236764669418335,136,42.8002624511719,31.2419830530217,14.06747188948,149
"176",27,204,12.86,23.4,7.11,216.44,2024-05-29,0,0.23062583232851,0.251882553100586,136,43.5762977600098,31.2419830530217,14.06747188948,150
"177",27,204,11.1,28,0,324.61,2024-05-30,0,0.229722479819298,0.131986290216446,136,43.6188659667969,31.2419830530217,14.06747188948,151
"178",27,204,13.33,27.24,1.27,270.95,2024-05-31,0,0.22891541579711,0.163559928536415,136,44.9518699645996,31.2419830530217,14.06747188948,152
"179",27,204,13.45,24.47,33.53,265.96,2024-06-01,0,0.22827657075528,0.155610904097557,136,44.1413078308105,31.2419830530217,14.06747188948,153
"180",27,204,12.46,27.93,0,313.22,2024-06-02,0,0.227877500007938,0.114813931286335,136,44.6178779602051,31.2419830530217,14.06747188948,154
"181",27,204,15.16,29.63,0,296.91,2024-06-03,0,0.22778983771994,0.13147822022438,136,44.222785949707,31.2419830530217,14.06747188948,155
"182",27,204,14.76,30.17,1.02,231.72,2024-06-04,0,0.228085914132234,-5.86604328418616e-05,136,44.3168601989746,31.2419830530217,14.06747188948,156
"183",27,204,15.3,28,4.06,287.58,2024-06-05,0,0.228839535150196,0.253925621509552,136,44.5810775756836,31.2419830530217,14.06747188948,157
